snapshot_date,isbn_code,discount_difference_1,discount_difference_2,discount,rank,rank_difference
2026-09-24,9791221120066,0.0,0.0,5.0,40,6
2026-09-24,2000000163475,,,,43,6
2026-09-24,9788828869269,0.0,0.0,5.0,9,2
2026-09-24,9788849561067,0.0,0.0,5.0,7,2
2026-09-24,9788863114928,0.0,0.0,50.0,18,2
2026-09-24,9788859826965,0.0,,5.0,55,1
2026-09-24,9788830906471,0.0,0.0,5.0,3,1
2026-09-24,9788849553918,0.0,0.0,5.0,5,1
2026-09-24,9788820085582,0.0,,5.0,32,1
2026-09-24,9788822665225,,,5.0,100,1
2026-09-24,9791259577115,0.0,0.0,5.0,1,0
2026-09-24,9788804817185,0.0,0.0,5.0,2,0
2026-09-24,9788807037351,0.0,0.0,5.0,4,-1
2026-09-24,9788817200097,0.0,,5.0,8,-1
2026-09-24,9788820086626,0.0,0.0,5.0,6,-1
2026-09-24,9791259576521,0.0,0.0,5.0,42,-5
2026-09-24,9791259578839,0.0,0.0,5.0,29,-6
2026-09-24,9788829790135,0.0,0.0,5.0,19,-6
2026-09-24,9788820075453,0.0,0.0,5.0,47,-7
2026-09-24,9788863114409,0.0,0.0,50.0,37,-8
2026-09-24,9788891847560,0.0,0.0,5.0,22,-8
2026-09-24,9788808599056,0.0,0.0,5.0,17,-9
2026-09-24,9788850241910,0.0,0.0,5.0,52,-9
2026-09-24,9788800500876,0.0,0.0,5.0,61,-9
2026-09-24,9788807903793,0.0,0.0,5.0,93,-10
2026-09-24,9788804732495,0.0,0.0,5.0,87,-13
2026-09-24,9788863115130,0.0,10.0,50.0,39,-14
2026-09-24,9788834845783,0.0,0.0,5.0,34,-15
2026-09-24,9788828878469,0.0,0.0,5.0,69,-16
2026-09-24,9788858059661,0.0,0.0,5.0,53,-17
2026-09-24,9791221958423,0.0,0.0,5.0,84,-17
2026-09-24,9791221115550,0.0,,5.0,82,-18
2026-09-24,9788804776895,0.0,0.0,5.0,88,-19
2026-09-24,9788804807278,0.0,0.0,5.0,90,-20
2026-09-24,9788863113457,10.0,,50.0,78,-20
2026-09-24,9788817174459,0.0,0.0,5.0,67,-20
2026-09-24,9788820081560,0.0,,5.0,99,-20
2026-09-24,9788804813163,0.0,0.0,5.0,44,-22
2026-09-24,9788815397249,0.0,,5.0,97,-23
2026-09-24,9791221208870,0.0,0.0,5.0,41,-23
2026-09-24,9788838949968,0.0,0.0,5.0,50,-24
2026-09-24,9788804819967,0.0,0.0,5.0,45,-25
2026-09-24,9788863113495,0.0,0.0,50.0,56,-26
2026-09-24,9791221121209,0.0,0.0,5.0,58,-27
2026-09-24,9791221952919,0.0,0.0,5.0,60,-45
2026-09-24,9788817200646,0.0,0.0,5.0,98,-50
2026-09-24,9788858019672,0.0,0.0,5.0,76,-55
2026-09-24,9788845925023,0.0,0.0,5.0,75,-55
2026-09-24,9788815389817,0.0,0.0,5.0,96,-57
2026-09-24,9788829608492,0.0,0.0,5.0,71,-59
2026-09-24,9788807901874,0.0,0.0,5.0,92,-82
