snapshot_date,isbn_code,discount_difference_1,discount_difference_2,discount,rank,rank_difference
2026-09-06,9788820086626,,,5.0,1,100
2026-09-06,9788836232635,,,5.0,2,99
2026-09-06,9788858059661,,,5.0,3,98
2026-09-06,9791259576521,,,5.0,4,97
2026-09-06,9791224208396,,,5.0,5,96
2026-09-06,9788822786432,,,5.0,6,95
2026-09-06,9788804776895,,,5.0,7,94
2026-09-06,9788822780195,,,5.0,8,93
2026-09-06,9788836232567,,,5.0,9,92
2026-09-06,9788822787781,,,5.0,10,91
2026-09-06,9788822773876,,,5.0,11,90
2026-09-06,9788822773913,,,5.0,12,89
2026-09-06,9788822780300,,,5.0,13,88
2026-09-06,9791224206385,,,5.0,14,87
2026-09-06,9788836232581,,,5.0,15,86
2026-09-06,9788836232598,,,5.0,16,85
2026-09-06,9788807037351,,,5.0,17,84
2026-09-06,9788822784919,,,5.0,18,83
2026-09-06,9788822783790,,,5.0,19,82
2026-09-06,9788822776938,,,5.0,20,81
2026-09-06,9788822784926,,,5.0,21,80
2026-09-06,9788891847560,,,5.0,22,79
2026-09-06,9791256240357,,,5.0,23,78
2026-09-06,9788804801832,,,5.0,24,77
2026-09-06,9788822787149,,,5.0,25,76
2026-09-06,9788842935759,,,5.0,26,75
2026-09-06,9788845925023,,,5.0,27,74
2026-09-06,9788863114126,,,60.0,28,73
2026-09-06,9788822781253,,,5.0,29,72
2026-09-06,9788822781277,,,5.0,30,71
2026-09-06,9788822783806,,,5.0,31,70
2026-09-06,9788850241910,,,5.0,32,69
2026-09-06,9788863113594,,,60.0,33,68
2026-09-06,9788806274504,,,5.0,34,67
2026-09-06,9788822796004,,,5.0,35,66
2026-09-06,9788863113495,,,60.0,36,65
2026-09-06,9791224208433,,,5.0,37,64
2026-09-06,9791224209348,,,5.0,38,63
2026-09-06,9788806271978,,,5.0,39,62
2026-09-06,9788807037139,,,5.0,40,61
2026-09-06,9788822780201,,,5.0,41,60
2026-09-06,9788822796585,,,5.0,42,59
2026-09-06,9788863114430,,,60.0,43,58
2026-09-06,9788863115260,,,60.0,44,57
2026-09-06,9791224201434,,,5.0,45,56
2026-09-06,9791224201458,,,5.0,46,55
2026-09-06,9791282577007,,,5.0,47,54
2026-09-06,2000000163406,,,,48,53
2026-09-06,9788806225186,,,5.0,49,52
2026-09-06,9788822773920,,,5.0,50,51
2026-09-06,9788822776952,,,5.0,51,50
2026-09-06,9788822783967,,,5.0,52,49
2026-09-06,9788822784896,,,5.0,53,48
2026-09-06,9788822794338,,,5.0,54,47
2026-09-06,9788829608959,,,5.0,55,46
2026-09-06,9788831743006,,,5.0,56,45
2026-09-06,9788836232604,,,5.0,57,44
2026-09-06,9788863113457,,,60.0,58,43
2026-09-06,9788863113471,,,60.0,59,42
2026-09-06,9788863114928,,,60.0,60,41
2026-09-06,9788891846457,,,5.0,61,40
2026-09-06,9791221952919,,,5.0,62,39
2026-09-06,9791224203162,,,5.0,63,38
2026-09-06,9791224204008,,,5.0,64,37
2026-09-06,9791224204046,,,,65,36
2026-09-06,9791224205074,,,5.0,66,35
2026-09-06,2000000163277,,,,67,34
2026-09-06,2000000163499,,,,68,33
2026-09-06,9788804796749,,,5.0,69,32
2026-09-06,9788808599049,,,5.0,70,31
2026-09-06,9788822773906,,,5.0,71,30
2026-09-06,9788822780188,,,5.0,72,29
2026-09-06,9788822783387,,,5.0,73,28
2026-09-06,9788822783974,,,5.0,74,27
2026-09-06,9788822793669,,,5.0,75,26
2026-09-06,9788822796028,,,5.0,76,25
2026-09-06,9788823536104,,,5.0,77,24
2026-09-06,9788838949968,,,5.0,78,23
2026-09-06,9788845923326,,,5.0,79,22
2026-09-06,9788845926983,,,5.0,80,21
2026-09-06,9788863113747,,,60.0,81,20
2026-09-06,9788863114348,,,60.0,82,19
2026-09-06,9788863115130,,,60.0,83,18
2026-09-06,9788869800825,,,5.0,84,17
2026-09-06,9791223209790,,,5.0,85,16
2026-09-06,9788804807278,,,5.0,86,15
2026-09-06,9788806244583,,,5.0,87,14
2026-09-06,9788807897450,,,5.0,88,13
2026-09-06,9788807901874,,,5.0,89,12
2026-09-06,9788807970078,,,5.0,90,11
2026-09-06,9788817183499,,,5.0,91,10
2026-09-06,9788822776921,,,5.0,92,9
2026-09-06,9788822786333,,,5.0,93,8
2026-09-06,9788838929120,,,5.0,94,7
2026-09-06,9788845277078,,,60.0,95,6
2026-09-06,9788845927867,,,5.0,96,5
2026-09-06,9788863114409,,,60.0,97,4
2026-09-06,9791221934892,,,5.0,98,3
2026-09-06,9791224201403,,,5.0,99,2
2026-09-06,9791224205302,,,5.0,100,1
