snapshot_date,isbn_code,full_price,current_price,current_discount,yesterday_price,price_difference,lowest_price,highest_discount
2026-09-15,9788829790135,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-15,9788830152526,21.0,19.95,5.0,19.95,0.0,19.95,5.0
2026-09-15,9788830906471,17.5,16.62,5.0,,0.0,16.62,5.0
2026-09-15,9788831743006,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-15,9788834845783,34.0,32.3,5.0,,0.0,32.3,5.0
2026-09-15,9788836232567,58.0,55.1,5.0,55.1,0.0,55.1,5.0
2026-09-15,9788836232598,51.0,48.45,5.0,48.45,0.0,48.45,5.0
2026-09-15,9788836232635,59.0,56.05,5.0,56.05,0.0,56.05,5.0
2026-09-15,9788838625596,21.0,19.95,5.0,,0.0,19.95,5.0
2026-09-15,9788838935688,27.0,25.65,5.0,25.65,0.0,25.65,5.0
2026-09-15,9788838949968,28.0,26.6,5.0,26.6,0.0,26.6,5.0
2026-09-15,9788838950353,16.0,15.2,5.0,15.2,0.0,15.2,5.0
2026-09-15,9788842935636,22.0,20.9,5.0,,0.0,20.9,5.0
2026-09-15,9788845277634,14.0,13.3,5.0,13.3,0.0,13.3,5.0
2026-09-15,9788845410048,17.9,17.0,5.0,17.0,0.0,17.0,5.0
2026-09-15,9788845924460,11.0,10.45,5.0,,0.0,10.45,5.0
2026-09-15,9788845925023,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-15,9788845934018,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-15,9788849553918,84.0,79.8,5.0,,0.0,79.8,5.0
2026-09-15,9788849561067,38.0,36.1,5.0,,0.0,36.1,5.0
2026-09-15,9788849870312,15.0,14.25,5.0,,0.0,14.25,5.0
2026-09-15,9788850241910,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-15,9788858019672,12.9,12.26,5.0,,0.0,12.26,5.0
2026-09-15,9788863113594,14.0,7.0,50.0,7.0,0.0,5.6,60.0
2026-09-15,9788863113853,19.0,9.5,50.0,9.5,0.0,9.5,50.0
2026-09-15,9788863114126,12.0,6.0,50.0,6.0,0.0,4.8,60.0
2026-09-15,9788863115031,12.0,6.0,50.0,,0.0,6.0,50.0
2026-09-15,9788863115390,12.0,6.0,50.0,,0.0,6.0,50.0
2026-09-15,9788891846457,29.9,28.4,5.0,28.4,0.0,28.4,5.0
2026-09-15,9788891847560,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-15,9791221106381,51.0,48.45,5.0,,0.0,48.45,5.0
2026-09-15,9791221110623,52.0,49.4,5.0,,0.0,49.4,5.0
2026-09-15,9791221120981,58.0,55.1,5.0,,0.0,55.1,5.0
2026-09-15,9791221934892,9.9,9.4,5.0,9.4,0.0,9.4,5.0
2026-09-15,9791221952919,19.9,18.9,5.0,18.9,0.0,18.9,5.0
2026-09-15,9791221957266,5.9,5.6,5.0,5.6,0.0,5.6,5.0
2026-09-15,9791223286869,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-15,9791224206385,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-15,9791256240357,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-15,2000000163277,,,,,,,
2026-09-15,2000000163406,,,,,,,
2026-09-15,2000000163499,,,,,,,
2026-09-15,2000000170596,,,,,,,
2026-09-15,2000000163055,,,,,,,
