snapshot_date,isbn_code,discount_difference_1,discount_difference_2,discount,rank,rank_difference
2026-09-07,9791255721789,,,5.0,26,75
2026-09-07,9788806256340,,,5.0,31,70
2026-09-07,9788838949968,0.0,,5.0,11,67
2026-09-07,9788842938347,,,5.0,40,61
2026-09-07,9788863113433,,,50.0,42,59
2026-09-07,9788863114287,,,50.0,43,58
2026-09-07,9788863115130,10.0,,50.0,25,58
2026-09-07,9788822776921,0.0,,5.0,37,55
2026-09-07,9791221934892,0.0,,5.0,44,54
2026-09-07,9788845934018,,,5.0,49,52
2026-09-07,9791223286869,,,5.0,52,49
2026-09-07,9791224202325,,,5.0,53,48
2026-09-07,9791256240005,,,5.0,55,46
2026-09-07,9791223209790,0.0,,5.0,51,34
2026-09-07,9788845934599,,,5.0,69,32
2026-09-07,9788863114348,10.0,,50.0,50,32
2026-09-07,9788807897450,0.0,,5.0,57,31
2026-09-07,9788845941061,,,5.0,70,31
2026-09-07,2000000163277,,,,36,31
2026-09-07,9788863114928,10.0,,50.0,30,30
2026-09-07,9788863113839,,,50.0,72,29
2026-09-07,9788822786333,0.0,,5.0,65,28
2026-09-07,9788863114355,,,50.0,73,28
2026-09-07,9788863115567,,,50.0,74,27
2026-09-07,9788829608959,0.0,,5.0,28,27
2026-09-07,9791224208402,,,5.0,77,24
2026-09-07,9788807037139,0.0,,5.0,18,22
2026-09-07,9791259678829,,,5.0,81,20
2026-09-07,2000000163130,,,,82,19
2026-09-07,2000000163253,,,,83,18
2026-09-07,9791221952919,0.0,,5.0,45,17
2026-09-07,9788820084738,,,5.0,84,17
2026-09-07,9788822762405,,,5.0,85,16
2026-09-07,9788822793645,,,5.0,86,15
2026-09-07,9788822773906,0.0,,5.0,58,13
2026-09-07,9788845277634,,,5.0,88,13
2026-09-07,9791224205074,0.0,,5.0,54,12
2026-09-07,9788863113532,,,50.0,90,11
2026-09-07,9788822783387,0.0,,5.0,62,11
2026-09-07,9788822784926,0.0,,5.0,10,11
2026-09-07,9788863113747,10.0,,50.0,71,10
2026-09-07,9788804801832,0.0,,5.0,14,10
2026-09-07,9788822783974,0.0,,5.0,64,10
2026-09-07,9788863113570,,,50.0,91,10
2026-09-07,9788822783806,0.0,,5.0,22,9
2026-09-07,9791224206385,0.0,,5.0,5,9
2026-09-07,9788869800825,0.0,,5.0,75,9
2026-09-07,9788863113853,,,50.0,92,9
2026-09-07,9788863114096,,,50.0,93,8
2026-09-07,9788822787149,0.0,,5.0,17,8
2026-09-07,9788863114126,10.0,,50.0,20,8
2026-09-07,9788863114362,,,50.0,94,7
2026-09-07,9788806271978,0.0,,5.0,32,7
2026-09-07,9788822784896,0.0,,5.0,47,6
2026-09-07,9788822794338,0.0,,5.0,48,6
2026-09-07,9788869800689,,,5.0,96,5
2026-09-07,9788822780300,0.0,,5.0,8,5
2026-09-07,9788822786432,0.0,,5.0,2,4
2026-09-07,9788863113495,10.0,,50.0,33,3
2026-09-07,9791223232323,,,5.0,98,3
2026-09-07,9788804776895,0.0,,5.0,4,3
2026-09-07,9791224203988,,,5.0,99,2
2026-09-07,2000000163406,,,,46,2
2026-09-07,9788863114409,10.0,,50.0,95,2
2026-09-07,9788822773876,0.0,,5.0,9,2
2026-09-07,9791224208389,,,5.0,100,1
2026-09-07,9788822780195,0.0,,5.0,7,1
2026-09-07,9788820086626,0.0,,5.0,1,0
2026-09-07,9788836232635,0.0,,5.0,3,-1
2026-09-07,9788836232581,0.0,,5.0,16,-1
2026-09-07,9788863113594,10.0,,50.0,34,-1
2026-09-07,9791259576521,0.0,,5.0,6,-2
2026-09-07,9788845925023,0.0,,5.0,29,-2
2026-09-07,9788822773913,0.0,,5.0,15,-3
2026-09-07,9788807037351,0.0,,5.0,21,-4
2026-09-07,9788836232567,0.0,,5.0,13,-4
2026-09-07,9788822796004,0.0,,5.0,39,-4
2026-09-07,9788822784919,0.0,,5.0,23,-5
2026-09-07,9791224208396,0.0,,5.0,12,-7
2026-09-07,9788836232598,0.0,,5.0,24,-8
2026-09-07,9788822776952,0.0,,5.0,59,-8
2026-09-07,9791282577007,0.0,,5.0,56,-9
2026-09-07,9788850241910,0.0,,5.0,41,-9
2026-09-07,9788845926983,0.0,,5.0,89,-9
2026-09-07,9788823536104,0.0,,5.0,87,-10
2026-09-07,9788822783967,0.0,,5.0,63,-11
2026-09-07,9788831743006,0.0,,5.0,67,-11
2026-09-07,9791224203162,0.0,,5.0,76,-13
2026-09-07,9788891847560,0.0,,5.0,35,-13
2026-09-07,9788858059661,0.0,,5.0,19,-16
2026-09-07,9788822787781,0.0,,5.0,27,-17
2026-09-07,9788822780201,0.0,,5.0,60,-19
2026-09-07,9788822783790,0.0,,5.0,38,-19
2026-09-07,9788822796585,0.0,,5.0,66,-24
2026-09-07,9788822781253,0.0,,5.0,61,-32
2026-09-07,9788891846457,0.0,,5.0,97,-36
2026-09-07,9791224208433,0.0,,5.0,78,-41
2026-09-07,9791224209348,0.0,,5.0,79,-41
2026-09-07,9788842935759,0.0,,5.0,68,-42
2026-09-07,9791256240357,0.0,,5.0,80,-57
