snapshot_date,isbn_code,full_price,current_price,current_discount,yesterday_price,price_difference,lowest_price,highest_discount
2026-09-20,9788807900419,10.0,9.5,5.0,,0.0,9.5,5.0
2026-09-20,9788807903793,9.5,9.02,5.0,9.02,0.0,9.02,5.0
2026-09-20,9788807970078,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-20,9788813380687,54.0,51.3,5.0,,0.0,51.3,5.0
2026-09-20,9788813389192,70.0,66.5,5.0,66.5,0.0,66.5,5.0
2026-09-20,9788815397225,47.0,44.65,5.0,44.65,0.0,44.65,5.0
2026-09-20,9788817174459,27.0,25.65,5.0,25.65,0.0,25.65,5.0
2026-09-20,9788817195232,18.9,17.96,5.0,,0.0,17.96,5.0
2026-09-20,9788817196611,20.9,19.86,5.0,19.86,0.0,19.86,5.0
2026-09-20,9788817201254,22.0,20.9,5.0,20.9,0.0,20.9,5.0
2026-09-20,9788820075453,17.9,17.0,5.0,17.0,0.0,17.0,5.0
2026-09-20,9788820077334,19.9,18.9,5.0,18.9,0.0,18.9,5.0
2026-09-20,9788820077341,19.9,18.9,5.0,18.9,0.0,18.9,5.0
2026-09-20,9788820081454,17.9,17.0,5.0,,0.0,17.0,5.0
2026-09-20,9788820083908,18.9,17.96,5.0,,0.0,17.96,5.0
2026-09-20,9788820084776,17.9,17.0,5.0,17.0,0.0,17.0,5.0
2026-09-20,9788820085582,23.0,21.85,5.0,,0.0,21.85,5.0
2026-09-20,9788820086626,21.0,19.95,5.0,19.95,0.0,19.95,5.0
2026-09-20,9788822732163,3.9,3.7,5.0,,0.0,3.7,5.0
2026-09-20,9788822742711,3.9,3.7,5.0,,0.0,3.7,5.0
2026-09-20,9788822762405,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-20,9788822775146,3.9,3.7,5.0,,0.0,3.7,5.0
2026-09-20,9788822776952,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-20,9788822783387,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-20,9788822787149,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-20,9788822788313,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-20,9788822788351,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-20,9788822796257,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-20,9788822796585,29.9,28.4,5.0,28.4,0.0,28.4,5.0
2026-09-20,9788822797025,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-20,9788823519107,22.0,17.6,20.0,,0.0,17.6,20.0
2026-09-20,9788823535183,20.0,16.0,20.0,,0.0,16.0,20.0
2026-09-20,9788823536104,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-20,9788828220145,18.5,17.58,5.0,,0.0,17.58,5.0
2026-09-20,9788828869269,72.0,68.4,5.0,68.4,0.0,68.4,5.0
2026-09-20,9788828878391,60.0,57.0,5.0,57.0,0.0,57.0,5.0
2026-09-20,9788829608492,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-20,9788829608935,14.5,13.78,5.0,13.78,0.0,13.78,5.0
2026-09-20,9788829705320,14.0,13.3,5.0,13.3,0.0,13.3,5.0
2026-09-20,9788829790135,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-20,9788830465015,16.5,15.68,5.0,15.68,0.0,15.68,5.0
2026-09-20,9788836232635,59.0,56.05,5.0,56.05,0.0,56.05,5.0
2026-09-20,9788838949968,28.0,26.6,5.0,26.6,0.0,26.6,5.0
2026-09-20,9788842938347,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-20,9788845410048,17.9,17.0,5.0,17.0,0.0,17.0,5.0
2026-09-20,9788845925023,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-20,9788845926983,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-20,9788845934018,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-20,9788858019672,12.9,12.26,5.0,12.26,0.0,12.26,5.0
2026-09-20,9788858045473,12.9,12.26,5.0,12.26,0.0,12.26,5.0
2026-09-20,9788858059661,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-20,9788863114454,12.0,6.0,50.0,,0.0,6.0,50.0
2026-09-20,9788891847560,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-20,9791221115260,53.0,50.35,5.0,,0.0,50.35,5.0
2026-09-20,9791221120066,54.0,51.3,5.0,51.3,0.0,51.3,5.0
2026-09-20,9791221952650,7.9,7.5,5.0,,0.0,7.5,5.0
2026-09-20,9791221952919,19.9,18.9,5.0,18.9,0.0,18.9,5.0
2026-09-20,9791221957266,5.9,5.6,5.0,5.6,0.0,5.6,5.0
2026-09-20,9791223209790,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-20,9791224200451,3.9,3.7,5.0,,0.0,3.7,5.0
2026-09-20,9791224202325,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-20,9791224206385,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-20,2000000163277,,,,,,,
2026-09-20,2000000163406,,,,,,,
2026-09-20,2000000163444,,,,,,,
2026-09-20,2000000163475,,,,,,,
2026-09-20,2000000163642,,,,,,,
2026-09-20,2000000163673,,,,,,,
2026-09-20,2000000163048,,,,,,,
