snapshot_date,isbn_code,discount_difference_1,discount_difference_2,discount,rank,rank_difference
2026-09-20,9788804815921,,,5.0,6,95
2026-09-20,9788828220145,,,5.0,21,80
2026-09-20,9788829608935,0.0,0.0,5.0,10,74
2026-09-20,9788806240332,,,5.0,29,72
2026-09-20,9788807897450,0.0,0.0,5.0,8,70
2026-09-20,9788820085582,,,5.0,33,68
2026-09-20,9788823536104,0.0,0.0,5.0,14,64
2026-09-20,9791221115260,,,5.0,38,63
2026-09-20,2000000163475,,,,28,58
2026-09-20,9788804761648,,,5.0,43,58
2026-09-20,9788804783497,,,5.0,44,57
2026-09-20,9788813380687,,,5.0,47,54
2026-09-20,9788817195232,,,5.0,50,51
2026-09-20,9788822775146,,,5.0,52,49
2026-09-20,9788858059661,0.0,0.0,5.0,26,47
2026-09-20,9788830465015,0.0,0.0,5.0,22,45
2026-09-20,9788823519107,,,20.0,56,45
2026-09-20,9788863114454,,,50.0,60,41
2026-09-20,9788807037191,0.0,0.0,5.0,13,41
2026-09-20,9791221952650,,,5.0,61,40
2026-09-20,9791224200451,,,5.0,63,38
2026-09-20,9788817174459,0.0,0.0,5.0,49,37
2026-09-20,9788858045473,0.0,0.0,5.0,37,35
2026-09-20,9788858019672,0.0,0.0,5.0,59,34
2026-09-20,9791281493032,,,5.0,67,34
2026-09-20,9788845934018,0.0,0.0,5.0,58,33
2026-09-20,9791221957266,0.0,0.0,5.0,12,32
2026-09-20,2000000163048,,,,69,32
2026-09-20,2000000163642,,,,71,30
2026-09-20,9788804749325,,,5.0,73,28
2026-09-20,9791221120066,0.0,,5.0,11,28
2026-09-20,9788828869269,0.0,0.0,5.0,9,27
2026-09-20,9788804760498,,,5.0,74,27
2026-09-20,9788804798330,,,5.0,75,26
2026-09-20,9788822788351,0.0,0.0,5.0,54,25
2026-09-20,9788822762405,0.0,0.0,5.0,34,22
2026-09-20,9788845925023,0.0,0.0,5.0,4,20
2026-09-20,9788806270995,0.0,0.0,5.0,80,19
2026-09-20,2000000163444,,,,70,19
2026-09-20,9788807900419,,,5.0,82,19
2026-09-20,9788806271305,0.0,0.0,5.0,31,14
2026-09-20,9788820075453,0.0,0.0,5.0,7,14
2026-09-20,9788820081454,,,5.0,88,13
2026-09-20,9788820083908,,,5.0,89,12
2026-09-20,9788813389192,0.0,0.0,5.0,48,12
2026-09-20,9788822787149,0.0,0.0,5.0,53,10
2026-09-20,9788822732163,,,5.0,91,10
2026-09-20,9788822742711,,,5.0,92,9
2026-09-20,9788804817680,0.0,0.0,5.0,45,6
2026-09-20,9788842938347,0.0,0.0,5.0,24,6
2026-09-20,9788845410048,0.0,0.0,5.0,36,6
2026-09-20,9791259576521,0.0,0.0,5.0,40,6
2026-09-20,9791281493049,0.0,,5.0,68,5
2026-09-20,9788823535183,,,20.0,98,3
2026-09-20,9788804817185,0.0,0.0,5.0,1,2
2026-09-20,9791224206385,0.0,0.0,5.0,5,2
2026-09-20,9791259856265,0.0,0.0,5.0,3,2
2026-09-20,9788829608492,0.0,0.0,5.0,35,2
2026-09-20,9788804776895,0.0,0.0,5.0,18,0
2026-09-20,9788838949968,0.0,0.0,5.0,23,0
2026-09-20,9788806256340,0.0,0.0,5.0,30,0
2026-09-20,9791259578839,0.0,0.0,5.0,17,0
2026-09-20,9788845926983,0.0,0.0,5.0,25,0
2026-09-20,9788815397225,0.0,0.0,5.0,32,-1
2026-09-20,9788820086626,0.0,0.0,5.0,2,-1
2026-09-20,9791223209790,0.0,0.0,5.0,27,-1
2026-09-20,9788829790135,0.0,0.0,5.0,15,-2
2026-09-20,9788822796585,0.0,0.0,5.0,55,-3
2026-09-20,9791224202325,0.0,0.0,5.0,64,-3
2026-09-20,9788822796257,0.0,,5.0,96,-4
2026-09-20,9788829705320,0.0,0.0,5.0,100,-6
2026-09-20,9788804807278,0.0,0.0,5.0,19,-8
2026-09-20,9788807037351,0.0,0.0,5.0,20,-8
2026-09-20,9788804806448,0.0,0.0,5.0,78,-9
2026-09-20,9788817201254,0.0,0.0,5.0,85,-9
2026-09-20,9788820077341,0.0,,5.0,87,-10
2026-09-20,9788807903793,0.0,,5.0,83,-11
2026-09-20,9788891847560,0.0,0.0,5.0,16,-14
2026-09-20,2000000163277,,,,41,-15
2026-09-20,9788806244583,0.0,0.0,5.0,46,-17
2026-09-20,9788828878391,0.0,,5.0,99,-18
2026-09-20,2000000163406,,,,42,-20
2026-09-20,9788822797025,0.0,,5.0,97,-20
2026-09-20,9791255335672,0.0,,5.0,65,-22
2026-09-20,9788817196611,0.0,0.0,5.0,51,-24
2026-09-20,9788807175732,0.0,0.0,5.0,81,-25
2026-09-20,9788804801832,0.0,0.0,5.0,77,-27
2026-09-20,9791255721741,0.0,0.0,5.0,39,-31
2026-09-20,9788822788313,0.0,0.0,5.0,95,-34
2026-09-20,9788836232635,0.0,0.0,5.0,57,-35
2026-09-20,9788804798675,0.0,0.0,5.0,76,-40
2026-09-20,2000000163673,,,,72,-43
2026-09-20,9788807970078,0.0,0.0,5.0,84,-45
2026-09-20,9788806216467,0.0,0.0,5.0,79,-47
2026-09-20,9788820077334,0.0,0.0,5.0,86,-51
2026-09-20,9788820084776,0.0,0.0,5.0,90,-55
2026-09-20,9791256240357,0.0,0.0,5.0,66,-57
2026-09-20,9791221952919,0.0,0.0,5.0,62,-58
2026-09-20,9788822783387,0.0,0.0,5.0,94,-61
2026-09-20,9788822776952,0.0,0.0,5.0,93,-61
