snapshot_date,isbn_code,full_price,current_price,current_discount,yesterday_price,price_difference,lowest_price,highest_discount
2026-09-22,9788830465015,16.5,15.68,5.0,15.68,0.0,15.68,5.0
2026-09-22,9788833316659,18.0,14.4,20.0,,0.0,14.4,20.0
2026-09-22,9788834947760,50.0,47.5,5.0,,0.0,47.5,5.0
2026-09-22,9788836021833,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-22,9788836021871,24.9,23.66,5.0,,0.0,23.66,5.0
2026-09-22,9788836232598,51.0,48.45,5.0,48.45,0.0,48.45,5.0
2026-09-22,9788838950308,15.0,14.25,5.0,14.25,0.0,14.25,5.0
2026-09-22,9788838950353,16.0,15.2,5.0,15.2,0.0,15.2,5.0
2026-09-22,9788845901843,13.0,12.35,5.0,,0.0,12.35,5.0
2026-09-22,9788845912542,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-22,9788845923326,7.0,6.65,5.0,6.65,0.0,6.65,5.0
2026-09-22,9788845925023,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-22,9788845933950,20.0,19.0,5.0,,0.0,19.0,5.0
2026-09-22,9788845934018,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-22,9788845941061,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-22,9788849553918,84.0,79.8,5.0,79.8,0.0,79.8,5.0
2026-09-22,9788849561067,38.0,36.1,5.0,36.1,0.0,36.1,5.0
2026-09-22,9788850223039,15.0,14.25,5.0,14.25,0.0,14.25,5.0
2026-09-22,9788850241910,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-22,9788858045473,12.9,12.26,5.0,12.26,0.0,12.26,5.0
2026-09-22,9788858059661,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-22,9788859826910,41.0,38.95,5.0,38.95,0.0,38.95,5.0
2026-09-22,9788863114409,12.0,6.0,50.0,6.0,0.0,4.8,60.0
2026-09-22,9788879599351,75.0,71.25,5.0,,0.0,71.25,5.0
2026-09-22,9788891847560,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-22,9788891931870,44.0,41.8,5.0,,0.0,41.8,5.0
2026-09-22,9788892140257,45.0,42.75,5.0,,0.0,42.75,5.0
2026-09-22,9788899793920,15.0,12.0,20.0,,0.0,12.0,20.0
2026-09-22,9791221109450,19.0,18.05,5.0,,0.0,18.05,5.0
2026-09-22,9791221109894,39.0,37.05,5.0,37.05,0.0,37.05,5.0
2026-09-22,9791221110470,48.0,45.6,5.0,45.6,0.0,45.6,5.0
2026-09-22,9791221110623,52.0,49.4,5.0,49.4,0.0,49.4,5.0
2026-09-22,9791221114454,54.0,51.3,5.0,,0.0,51.3,5.0
2026-09-22,9791221114461,53.0,50.35,5.0,,0.0,50.35,5.0
2026-09-22,9791221120059,55.0,52.25,5.0,52.25,0.0,52.25,5.0
2026-09-22,9791221120066,54.0,51.3,5.0,51.3,0.0,51.3,5.0
2026-09-22,9791221120981,58.0,55.1,5.0,55.1,0.0,55.1,5.0
2026-09-22,9791221121209,57.0,54.15,5.0,54.15,0.0,54.15,5.0
2026-09-22,9791221121599,71.0,67.45,5.0,,0.0,67.45,5.0
2026-09-22,9791221208870,17.9,17.0,5.0,17.0,0.0,17.0,5.0
2026-09-22,9791221934892,9.9,9.4,5.0,9.4,0.0,9.4,5.0
2026-09-22,9791221952919,19.9,18.9,5.0,18.9,0.0,18.9,5.0
2026-09-22,9791221957266,5.9,5.6,5.0,5.6,0.0,5.6,5.0
2026-09-22,9791221958423,19.9,18.9,5.0,18.9,0.0,18.9,5.0
2026-09-22,9791255721765,47.3,44.94,5.0,44.94,0.0,44.94,5.0
2026-09-22,9791255751472,18.0,17.1,5.0,,0.0,17.1,5.0
2026-09-22,9791256081608,18.0,18.0,,,0.0,18.0,
2026-09-22,9791256240357,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-22,2000000163406,,,,,,,
2026-09-22,2000000163642,,,,,,,
2026-09-22,2000000163277,,,,,,,
