snapshot_date,isbn_code,discount_difference_1,discount_difference_2,discount,rank,rank_difference
2026-09-23,9788817200097,,,5.0,7,94
2026-09-23,9788865166444,,,5.0,22,79
2026-09-23,9788806271930,,,5.0,24,77
2026-09-23,9788849555202,,,5.0,28,73
2026-09-23,9788891905468,,,5.0,30,71
2026-09-23,9791223800355,,,5.0,34,67
2026-09-23,9791223800867,,,5.0,35,66
2026-09-23,9791255970521,,,5.0,36,65
2026-09-23,9788830906471,0.0,0.0,5.0,4,64
2026-09-23,9788849516791,,,5.0,42,59
2026-09-23,9788892134881,,,5.0,45,56
2026-09-23,9788834845783,0.0,0.0,5.0,19,50
2026-09-23,9788850241910,0.0,0.0,5.0,43,50
2026-09-23,9791221208870,0.0,0.0,5.0,18,45
2026-09-23,9788833570990,,,5.0,56,45
2026-09-23,9788834864876,,,5.0,57,44
2026-09-23,9788822796257,0.0,0.0,5.0,55,41
2026-09-23,9788845941009,,,5.0,62,39
2026-09-23,9788858019672,0.0,0.0,5.0,21,38
2026-09-23,9791221115550,,,5.0,64,37
2026-09-23,9788807900310,0.0,0.0,5.0,38,36
2026-09-23,9788815389817,0.0,,5.0,39,34
2026-09-23,9791221121209,0.0,0.0,5.0,31,31
2026-09-23,9788804797036,,,5.0,71,30
2026-09-23,9788842935759,0.0,0.0,5.0,59,28
2026-09-23,9788804801832,0.0,0.0,5.0,50,27
2026-09-23,9788807900730,,,5.0,74,27
2026-09-23,9788845927867,0.0,0.0,5.0,61,26
2026-09-23,9788849561067,0.0,0.0,5.0,9,26
2026-09-23,9788811020592,,,5.0,76,25
2026-09-23,2000000163475,,,,49,23
2026-09-23,9788863114126,0.0,0.0,50.0,44,22
2026-09-23,9788817070515,,,5.0,80,21
2026-09-23,9788820077730,,,5.0,82,19
2026-09-23,9791224206385,0.0,0.0,5.0,16,18
2026-09-23,9788820510077,,,5.0,83,18
2026-09-23,9788829608492,0.0,0.0,5.0,12,17
2026-09-23,9791221120066,0.0,0.0,5.0,46,15
2026-09-23,9788807901874,0.0,0.0,5.0,10,15
2026-09-23,9788820077723,0.0,0.0,5.0,81,12
2026-09-23,9788863113853,0.0,0.0,50.0,63,11
2026-09-23,9788822786333,0.0,0.0,5.0,86,10
2026-09-23,9788807903816,0.0,0.0,5.0,75,10
2026-09-23,9788849553918,0.0,0.0,5.0,6,10
2026-09-23,9788829705320,0.0,0.0,5.0,91,9
2026-09-23,9791221957266,0.0,0.0,5.0,32,9
2026-09-23,9788835173687,,,,92,9
2026-09-23,9788863114409,0.0,0.0,50.0,29,8
2026-09-23,9788836021833,0.0,0.0,5.0,26,6
2026-09-23,9788829608959,0.0,0.0,5.0,25,5
2026-09-23,9788845407895,,,5.0,96,5
2026-09-23,9788808599056,0.0,0.0,5.0,8,4
2026-09-23,9788807037351,0.0,0.0,5.0,3,4
2026-09-23,9788829790135,0.0,0.0,5.0,13,2
2026-09-23,9788804817185,0.0,0.0,5.0,2,2
2026-09-23,9788820086626,0.0,0.0,5.0,5,1
2026-09-23,9788852224379,,,5.0,100,1
2026-09-23,9791259577115,0.0,,5.0,1,0
2026-09-23,9788838935688,0.0,0.0,5.0,58,0
2026-09-23,9791223209790,0.0,0.0,5.0,33,0
2026-09-23,9788845926983,0.0,0.0,5.0,27,0
2026-09-23,9791221958423,0.0,0.0,5.0,67,-3
2026-09-23,2000000163406,,,,48,-4
2026-09-23,9788822783387,0.0,0.0,5.0,54,-4
2026-09-23,9788828878919,0.0,0.0,5.0,90,-6
2026-09-23,9788828878391,0.0,0.0,5.0,89,-6
2026-09-23,9791221952919,0.0,0.0,5.0,15,-7
2026-09-23,9788845941269,0.0,,5.0,99,-7
2026-09-23,9788845916250,0.0,0.0,5.0,98,-8
2026-09-23,9788828869269,0.0,0.0,5.0,11,-9
2026-09-23,9788807970078,0.0,0.0,5.0,53,-9
2026-09-23,9788891847560,0.0,0.0,5.0,14,-9
2026-09-23,9788845925023,0.0,0.0,5.0,20,-11
2026-09-23,9791259856265,0.0,0.0,5.0,17,-14
2026-09-23,9791259578839,0.0,0.0,5.0,23,-16
2026-09-23,9788845410048,0.0,0.0,5.0,60,-24
2026-09-23,9788815397218,0.0,0.0,5.0,77,-25
2026-09-23,9791221120059,0.0,0.0,5.0,65,-25
2026-09-23,2000000163277,,,,68,-25
2026-09-23,9791259576521,0.0,0.0,5.0,37,-26
2026-09-23,9788806244583,0.0,0.0,5.0,72,-26
2026-09-23,9788804783497,0.0,,5.0,70,-26
2026-09-23,9791256240357,0.0,0.0,5.0,47,-27
2026-09-23,9788806271978,0.0,0.0,5.0,51,-28
2026-09-23,9788822787149,0.0,0.0,5.0,41,-28
2026-09-23,9788807900815,0.0,0.0,5.0,52,-32
2026-09-23,9788815397225,0.0,0.0,5.0,78,-32
2026-09-23,9788822788351,0.0,0.0,5.0,87,-33
2026-09-23,9788836232635,0.0,0.0,5.0,93,-34
2026-09-23,9788822783974,0.0,0.0,5.0,85,-34
2026-09-23,9788820075453,0.0,0.0,5.0,40,-34
2026-09-23,9788822783967,0.0,0.0,5.0,84,-36
2026-09-23,9788815397232,0.0,0.0,5.0,79,-45
2026-09-23,9788804776895,0.0,0.0,5.0,69,-48
2026-09-23,9788807037191,0.0,0.0,5.0,73,-49
2026-09-23,9791221934892,0.0,0.0,5.0,66,-56
2026-09-23,9788845901843,0.0,,5.0,97,-63
2026-09-23,9788842938347,0.0,0.0,5.0,94,-70
2026-09-23,9788823536104,0.0,0.0,5.0,88,-74
2026-09-23,9788845277634,0.0,0.0,5.0,95,-81
