snapshot_date,isbn_code,full_price,current_price,current_discount,yesterday_price,price_difference,lowest_price,highest_discount
2026-09-10,9788822788313,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-10,9788822793645,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-10,9788822794338,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-10,9788822796004,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-10,9788822796028,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-10,9788823536104,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-10,9788828219316,19.5,18.52,5.0,,0.0,18.52,5.0
2026-09-10,9788829790135,18.0,17.1,5.0,,0.0,17.1,5.0
2026-09-10,9788830152526,21.0,19.95,5.0,,0.0,19.95,5.0
2026-09-10,9788831028882,16.9,16.06,5.0,,0.0,16.06,5.0
2026-09-10,9788834621936,27.0,25.65,5.0,25.65,0.0,25.65,5.0
2026-09-10,9788836232567,58.0,55.1,5.0,55.1,0.0,55.1,5.0
2026-09-10,9788836232581,65.0,61.75,5.0,61.75,0.0,61.75,5.0
2026-09-10,9788836232598,51.0,48.45,5.0,48.45,0.0,48.45,5.0
2026-09-10,9788836232635,59.0,56.05,5.0,56.05,0.0,56.05,5.0
2026-09-10,9788838929120,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-10,9788838935688,27.0,25.65,5.0,,0.0,25.65,5.0
2026-09-10,9788838949968,28.0,26.6,5.0,26.6,0.0,26.6,5.0
2026-09-10,9788838950353,16.0,15.2,5.0,15.2,0.0,15.2,5.0
2026-09-10,9788842829027,15.0,14.25,5.0,,0.0,14.25,5.0
2026-09-10,9788842836612,19.0,18.05,5.0,,0.0,18.05,5.0
2026-09-10,9788845410048,17.9,17.0,5.0,17.0,0.0,17.0,5.0
2026-09-10,9788845926983,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-10,9788845927867,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-10,9788850241910,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-10,9788852256240,13.9,13.2,5.0,,0.0,13.2,5.0
2026-09-10,9788858045473,12.9,12.26,5.0,,0.0,12.26,5.0
2026-09-10,9788858056851,19.0,18.05,5.0,,0.0,18.05,5.0
2026-09-10,9788858059586,20.0,19.0,5.0,,0.0,19.0,5.0
2026-09-10,9788885345430,200.0,100.0,50.0,,0.0,100.0,50.0
2026-09-10,9788891847560,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-10,9791221934892,9.9,9.4,5.0,9.4,0.0,9.4,5.0
2026-09-10,9791223286869,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-10,9791224201441,10.0,9.5,5.0,,0.0,9.5,5.0
2026-09-10,9791224201458,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-10,9791224203155,10.0,9.5,5.0,,0.0,9.5,5.0
2026-09-10,9791224204022,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-10,9791224205074,12.9,12.26,5.0,12.26,0.0,12.26,5.0
2026-09-10,9791224206385,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-10,9791224208358,10.0,9.5,5.0,,0.0,9.5,5.0
2026-09-10,9791224208396,8.0,7.6,5.0,7.6,0.0,7.6,5.0
2026-09-10,9791224208433,8.0,7.6,5.0,7.6,0.0,7.6,5.0
2026-09-10,9791224330226,40.0,38.0,5.0,,0.0,38.0,5.0
2026-09-10,9791255721741,52.6,49.97,5.0,49.97,0.0,49.97,5.0
2026-09-10,2000000163277,,,,,,,
2026-09-10,2000000163499,,,,,,,
2026-09-10,2000000163130,,,,,,,
