snapshot_date,isbn_code,discount_difference_1,discount_difference_2,discount,rank,rank_difference
2026-09-10,9788858056851,,,5.0,22,79
2026-09-10,9788822787767,,,5.0,37,64
2026-09-10,9788829790135,,,5.0,38,63
2026-09-10,9788852256240,,,5.0,41,60
2026-09-10,9788885345430,,,50.0,42,59
2026-09-10,9791224330226,,,5.0,46,55
2026-09-10,9788806256340,0.0,0.0,5.0,20,54
2026-09-10,9788807903816,,,5.0,48,53
2026-09-10,9788836232581,0.0,0.0,5.0,39,51
2026-09-10,9788845926983,0.0,0.0,5.0,21,47
2026-09-10,9788822783806,0.0,0.0,5.0,36,46
2026-09-10,9791224201441,,,5.0,56,45
2026-09-10,9791224203155,,,5.0,58,43
2026-09-10,9788891847560,0.0,0.0,5.0,19,43
2026-09-10,9791224208358,,,5.0,59,42
2026-09-10,9788804773184,,,5.0,64,37
2026-09-10,9788807037191,0.0,0.0,5.0,18,36
2026-09-10,9791224204022,0.0,,5.0,45,32
2026-09-10,9788806216467,,,5.0,69,32
2026-09-10,9788806270995,,,5.0,70,31
2026-09-10,9788822784919,0.0,0.0,5.0,53,31
2026-09-10,9788807037375,,,5.0,71,30
2026-09-10,9788822787781,0.0,0.0,5.0,3,30
2026-09-10,9788850241910,0.0,0.0,5.0,40,29
2026-09-10,9788807903793,,,5.0,72,29
2026-09-10,9788822794338,0.0,0.0,5.0,30,29
2026-09-10,9788817106825,,,5.0,75,26
2026-09-10,9791282577007,0.0,0.0,5.0,31,25
2026-09-10,9788820084790,,,5.0,76,25
2026-09-10,9788822773920,0.0,0.0,5.0,32,24
2026-09-10,9788822796028,0.0,,5.0,55,21
2026-09-10,9788823536104,0.0,0.0,5.0,14,20
2026-09-10,9788822783998,,,5.0,83,18
2026-09-10,9791224208433,0.0,0.0,5.0,60,18
2026-09-10,9788822784902,,,5.0,84,17
2026-09-10,9791259678829,0.0,0.0,5.0,61,17
2026-09-10,2000000163277,,,,25,16
2026-09-10,9791224208396,0.0,0.0,5.0,17,14
2026-09-10,9788822773913,0.0,0.0,5.0,28,13
2026-09-10,9788828219316,,,5.0,89,12
2026-09-10,9788822783790,0.0,0.0,5.0,35,11
2026-09-10,9788830152526,,,5.0,90,11
2026-09-10,9788831028882,,,5.0,91,10
2026-09-10,9788822776938,0.0,0.0,5.0,33,9
2026-09-10,9788822796004,0.0,0.0,5.0,88,9
2026-09-10,9788806274504,0.0,,5.0,26,8
2026-09-10,9788838950353,0.0,0.0,5.0,12,8
2026-09-10,9788838935688,,,5.0,94,7
2026-09-10,9788838949968,0.0,0.0,5.0,8,6
2026-09-10,9791223286869,0.0,0.0,5.0,44,6
2026-09-10,9788842829027,,,5.0,95,6
2026-09-10,9788822783387,0.0,0.0,5.0,34,5
2026-09-10,9788842836612,,,5.0,96,5
2026-09-10,9788804807124,0.0,0.0,5.0,67,4
2026-09-10,9788804807117,0.0,0.0,5.0,66,4
2026-09-10,9788822780300,0.0,0.0,5.0,13,4
2026-09-10,9788822780195,0.0,0.0,5.0,6,3
2026-09-10,9788822787149,0.0,0.0,5.0,54,3
2026-09-10,9788822780171,0.0,0.0,5.0,78,3
2026-09-10,2000000163130,,,,62,3
2026-09-10,9788822783929,0.0,,5.0,80,3
2026-09-10,9788807037351,0.0,0.0,5.0,11,2
2026-09-10,9788858045473,,,5.0,99,2
2026-09-10,9788808599049,0.0,0.0,5.0,74,2
2026-09-10,9788858059586,,,5.0,100,1
2026-09-10,9788836232598,0.0,0.0,5.0,10,1
2026-09-10,9788822786432,0.0,0.0,5.0,2,1
2026-09-10,9791224206385,0.0,0.0,5.0,4,0
2026-09-10,9788820086626,0.0,0.0,5.0,1,0
2026-09-10,9788804776895,0.0,0.0,5.0,5,0
2026-09-10,9791255721741,0.0,0.0,5.0,23,-1
2026-09-10,9788836232567,0.0,0.0,5.0,7,-1
2026-09-10,9788822793645,0.0,,5.0,87,-1
2026-09-10,9791259578839,0.0,0.0,5.0,24,-1
2026-09-10,9788804801832,0.0,0.0,5.0,65,-2
2026-09-10,9788845927867,0.0,,5.0,98,-2
2026-09-10,9788836232635,0.0,0.0,5.0,9,-2
2026-09-10,9788834621936,0.0,,5.0,92,-3
2026-09-10,9791224205074,0.0,0.0,5.0,16,-4
2026-09-10,9788822780188,0.0,0.0,5.0,51,-8
2026-09-10,2000000163499,,,,63,-9
2026-09-10,9788822784926,0.0,0.0,5.0,29,-11
2026-09-10,9791224201458,0.0,,5.0,57,-11
2026-09-10,9791256240357,0.0,0.0,5.0,15,-13
2026-09-10,9788822773876,0.0,0.0,5.0,27,-19
2026-09-10,9788822786333,0.0,0.0,5.0,85,-20
2026-09-10,9791221934892,0.0,0.0,5.0,43,-22
2026-09-10,9788822781277,0.0,,5.0,52,-22
2026-09-10,9788806271978,0.0,0.0,5.0,47,-22
2026-09-10,9788820084776,0.0,0.0,5.0,50,-23
2026-09-10,9788820083755,0.0,0.0,5.0,49,-23
2026-09-10,9788822788313,0.0,,5.0,86,-28
2026-09-10,9788807970078,0.0,0.0,5.0,73,-36
2026-09-10,9788822776921,0.0,0.0,5.0,77,-40
2026-09-10,9788822783967,0.0,0.0,5.0,81,-41
2026-09-10,9788804807278,0.0,0.0,5.0,68,-44
2026-09-10,9788822783974,0.0,0.0,5.0,82,-47
2026-09-10,9788822781253,0.0,0.0,5.0,79,-51
2026-09-10,9788838929120,0.0,0.0,5.0,93,-57
2026-09-10,9788845410048,0.0,0.0,5.0,97,-82
