snapshot_date,isbn_code,full_price,current_price,current_discount,yesterday_price,price_difference,lowest_price,highest_discount
2026-09-18,9788814174223,28.0,26.6,5.0,,0.0,26.6,5.0
2026-09-18,9788815389817,56.0,53.2,5.0,,0.0,53.2,5.0
2026-09-18,9788815397218,45.0,42.75,5.0,42.75,0.0,42.75,5.0
2026-09-18,9788815397225,47.0,44.65,5.0,44.65,0.0,44.65,5.0
2026-09-18,9788815397249,44.0,41.8,5.0,,0.0,41.8,5.0
2026-09-18,9788820077334,19.9,18.9,5.0,18.9,0.0,18.9,5.0
2026-09-18,9788820086626,21.0,19.95,5.0,19.95,0.0,19.95,5.0
2026-09-18,9788822636775,5.9,5.6,5.0,,0.0,5.6,5.0
2026-09-18,9788822663870,9.9,9.4,5.0,9.4,0.0,9.4,5.0
2026-09-18,9788822783387,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-18,9788822783967,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-18,9788822783974,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-18,9788822786333,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-18,9788822787149,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-18,9788822797025,3.9,3.7,5.0,,0.0,3.7,5.0
2026-09-18,9788823536104,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-18,9788826610931,2.9,2.76,5.0,2.76,0.0,2.76,5.0
2026-09-18,9788828219316,19.5,18.52,5.0,18.52,0.0,18.52,5.0
2026-09-18,9788828220138,18.9,17.96,5.0,17.96,0.0,17.96,5.0
2026-09-18,9788828756323,5.9,5.6,5.0,5.6,0.0,5.6,5.0
2026-09-18,9788828777984,5.9,5.6,5.0,,0.0,5.6,5.0
2026-09-18,9788828869269,72.0,68.4,5.0,68.4,0.0,68.4,5.0
2026-09-18,9788828878391,60.0,57.0,5.0,,0.0,57.0,5.0
2026-09-18,9788828878414,80.0,76.0,5.0,76.0,0.0,76.0,5.0
2026-09-18,9788828878469,70.0,66.5,5.0,,0.0,66.5,5.0
2026-09-18,9788828878919,30.0,28.5,5.0,,0.0,28.5,5.0
2026-09-18,9788829608492,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-18,9788829608935,14.5,13.78,5.0,13.78,0.0,13.78,5.0
2026-09-18,9788829608959,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-18,9788829711642,16.0,15.2,5.0,15.2,0.0,15.2,5.0
2026-09-18,9788829790135,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-18,9788830105874,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-18,9788830154988,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-18,9788830465015,16.5,15.68,5.0,15.68,0.0,15.68,5.0
2026-09-18,9788831498258,18.0,17.1,5.0,,0.0,17.1,5.0
2026-09-18,9788831743006,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-18,9788834845783,34.0,32.3,5.0,32.3,0.0,32.3,5.0
2026-09-18,9788834946992,6.5,6.18,5.0,,0.0,6.18,5.0
2026-09-18,9788836232567,58.0,55.1,5.0,55.1,0.0,55.1,5.0
2026-09-18,9788836232635,59.0,56.05,5.0,56.05,0.0,56.05,5.0
2026-09-18,9788838625596,21.0,19.95,5.0,19.95,0.0,19.95,5.0
2026-09-18,9788838935688,27.0,25.65,5.0,25.65,0.0,25.65,5.0
2026-09-18,9788838949968,28.0,26.6,5.0,26.6,0.0,26.6,5.0
2026-09-18,9788838950353,16.0,15.2,5.0,15.2,0.0,15.2,5.0
2026-09-18,9788845277634,14.0,13.3,5.0,13.3,0.0,13.3,5.0
2026-09-18,9788845906862,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-18,9788845923326,7.0,6.65,5.0,6.65,0.0,6.65,5.0
2026-09-18,9788845925023,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-18,9788845926983,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-18,9788845934018,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-18,9788845934599,17.0,16.15,5.0,16.15,0.0,16.15,5.0
2026-09-18,9788850241910,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-18,9788850247639,14.0,13.3,5.0,,0.0,13.3,5.0
2026-09-18,9788850339747,13.0,12.35,5.0,,0.0,12.35,5.0
2026-09-18,9788855059176,18.0,14.4,20.0,14.4,0.0,14.4,20.0
2026-09-18,9788858059661,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-18,9788858333037,82.0,77.9,5.0,,0.0,77.9,5.0
2026-09-18,9788863113587,12.0,6.0,50.0,,0.0,6.0,50.0
2026-09-18,9788863113594,14.0,7.0,50.0,7.0,0.0,5.6,60.0
2026-09-18,9788865210208,19.0,18.05,5.0,,0.0,18.05,5.0
2026-09-18,9788891847560,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-18,9788892111134,11.0,10.45,5.0,,0.0,10.45,5.0
2026-09-18,9788893442411,6.0,5.7,5.0,,0.0,5.7,5.0
2026-09-18,9791221106381,51.0,48.45,5.0,48.45,0.0,48.45,5.0
2026-09-18,9791221110623,52.0,49.4,5.0,49.4,0.0,49.4,5.0
2026-09-18,9791221115741,43.0,40.85,5.0,40.85,0.0,40.85,5.0
2026-09-18,9791221121209,57.0,54.15,5.0,54.15,0.0,54.15,5.0
2026-09-18,9791221904673,5.5,5.22,5.0,5.22,0.0,5.22,5.0
2026-09-18,9791221952919,19.9,18.9,5.0,18.9,0.0,18.9,5.0
2026-09-18,9791221957266,5.9,5.6,5.0,5.6,0.0,5.6,5.0
2026-09-18,9791223209790,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-18,9791224205074,12.9,12.26,5.0,12.26,0.0,12.26,5.0
2026-09-18,9791224206385,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-18,9791256240357,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-18,2000000163499,,,,,,,
2026-09-18,2000000163277,,,,,,,
