snapshot_date,isbn_code,full_price,current_price,current_discount,yesterday_price,price_difference,lowest_price,highest_discount
2026-09-14,9788817162722,13.0,12.35,5.0,,0.0,12.35,5.0
2026-09-14,9788817174459,27.0,25.65,5.0,25.65,0.0,25.65,5.0
2026-09-14,9788817183499,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-14,9788817194648,15.0,14.25,5.0,,0.0,14.25,5.0
2026-09-14,9788817201254,22.0,20.9,5.0,20.9,0.0,20.9,5.0
2026-09-14,9788820075453,17.9,17.0,5.0,,0.0,17.0,5.0
2026-09-14,9788820077334,19.9,18.9,5.0,,0.0,18.9,5.0
2026-09-14,9788820086626,21.0,19.95,5.0,19.95,0.0,19.95,5.0
2026-09-14,9788822636799,10.9,10.36,5.0,,0.0,10.36,5.0
2026-09-14,9788822663870,9.9,9.4,5.0,,0.0,9.4,5.0
2026-09-14,9788822788351,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-14,9788822796257,3.9,3.7,5.0,,0.0,3.7,5.0
2026-09-14,9788823536104,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-14,9788828209140,16.0,15.2,5.0,,0.0,15.2,5.0
2026-09-14,9788828781424,5.9,5.6,5.0,,0.0,5.6,5.0
2026-09-14,9788828785026,5.9,5.6,5.0,,0.0,5.6,5.0
2026-09-14,9788829608935,14.5,13.78,5.0,13.78,0.0,13.78,5.0
2026-09-14,9788829608959,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-14,9788829705320,14.0,13.3,5.0,13.3,0.0,13.3,5.0
2026-09-14,9788829790135,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-14,9788829936717,50.0,47.5,5.0,,0.0,47.5,5.0
2026-09-14,9788830105874,12.0,11.4,5.0,,0.0,11.4,5.0
2026-09-14,9788830138056,18.0,17.1,5.0,,0.0,17.1,5.0
2026-09-14,9788830905320,18.5,17.58,5.0,,0.0,17.58,5.0
2026-09-14,9788831028882,16.9,16.06,5.0,16.06,0.0,16.06,5.0
2026-09-14,9788831743006,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-14,9788833572635,19.0,18.05,5.0,,0.0,18.05,5.0
2026-09-14,9788834731055,20.0,19.0,5.0,,0.0,19.0,5.0
2026-09-14,9788836232567,58.0,55.1,5.0,55.1,0.0,55.1,5.0
2026-09-14,9788836232598,51.0,48.45,5.0,48.45,0.0,48.45,5.0
2026-09-14,9788836232635,59.0,56.05,5.0,56.05,0.0,56.05,5.0
2026-09-14,9788838935688,27.0,25.65,5.0,25.65,0.0,25.65,5.0
2026-09-14,9788838949968,28.0,26.6,5.0,26.6,0.0,26.6,5.0
2026-09-14,9788838950353,16.0,15.2,5.0,15.2,0.0,15.2,5.0
2026-09-14,9788842938347,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-14,9788845925023,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-14,9788848330190,46.9,44.56,5.0,,0.0,44.56,5.0
2026-09-14,9788850241910,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-14,9788850337941,8.0,7.6,5.0,,0.0,7.6,5.0
2026-09-14,9788858048382,7.9,3.95,50.0,,0.0,3.95,50.0
2026-09-14,9788858059661,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-14,9791221934892,9.9,9.4,5.0,9.4,0.0,9.4,5.0
2026-09-14,9791221952919,19.9,18.9,5.0,18.9,0.0,18.9,5.0
2026-09-14,9791221954456,17.0,16.15,5.0,16.15,0.0,16.15,5.0
2026-09-14,9791221957266,5.9,5.6,5.0,5.6,0.0,5.6,5.0
2026-09-14,9791223281673,38.0,36.1,5.0,36.1,0.0,36.1,5.0
2026-09-14,9791224203568,9.9,9.4,5.0,,0.0,9.4,5.0
2026-09-14,9791224205074,12.9,12.26,5.0,12.26,0.0,12.26,5.0
2026-09-14,9791224206385,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-14,9791255721796,154.8,147.06,5.0,147.06,0.0,147.06,5.0
2026-09-14,9791256240357,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-14,9791259576521,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-14,2000000170473,,,,,,,
2026-09-14,2000000170732,,,,,,,
2026-09-14,2000000163499,,,,,,,
