snapshot_date,isbn_code,full_price,current_price,current_discount,yesterday_price,price_difference,lowest_price,highest_discount
2026-09-21,9788808064851,43.3,41.14,5.0,41.14,0.0,41.14,5.0
2026-09-21,9788809930087,8.31,8.31,,,0.0,8.31,
2026-09-21,9788811017240,17.9,17.0,5.0,,0.0,17.0,5.0
2026-09-21,9788813388997,40.0,38.0,5.0,38.0,0.0,38.0,5.0
2026-09-21,9788813389192,70.0,66.5,5.0,66.5,0.0,66.5,5.0
2026-09-21,9788815397225,47.0,44.65,5.0,44.65,0.0,44.65,5.0
2026-09-21,9788817174459,27.0,25.65,5.0,25.65,0.0,25.65,5.0
2026-09-21,9788817183499,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-21,9788817188326,22.0,20.9,5.0,,0.0,20.9,5.0
2026-09-21,9788817200646,18.5,17.58,5.0,,0.0,17.58,5.0
2026-09-21,9788820075453,17.9,17.0,5.0,17.0,0.0,17.0,5.0
2026-09-21,9788820077334,19.9,18.9,5.0,18.9,0.0,18.9,5.0
2026-09-21,9788820077723,17.9,17.0,5.0,17.0,0.0,17.0,5.0
2026-09-21,9788820086626,21.0,19.95,5.0,19.95,0.0,19.95,5.0
2026-09-21,9788822663870,9.9,9.4,5.0,9.4,0.0,9.4,5.0
2026-09-21,9788822781833,9.9,9.4,5.0,9.4,0.0,9.4,5.0
2026-09-21,9788822783387,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-21,9788822783967,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-21,9788822783974,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-21,9788822786333,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-21,9788822787149,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-21,9788822788283,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-21,9788822788290,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-21,9788822796585,29.9,28.4,5.0,28.4,0.0,28.4,5.0
2026-09-21,9788822925497,18.0,17.1,5.0,,0.0,17.1,5.0
2026-09-21,9788823514423,16.9,13.52,20.0,,0.0,13.52,20.0
2026-09-21,9788823536104,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-21,9788826610931,2.9,2.76,5.0,2.76,0.0,2.76,5.0
2026-09-21,9788828869269,72.0,68.4,5.0,68.4,0.0,68.4,5.0
2026-09-21,9788829608935,14.5,13.78,5.0,13.78,0.0,13.78,5.0
2026-09-21,9788829608959,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-21,9788829790135,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-21,9788830152526,21.0,19.95,5.0,19.95,0.0,19.95,5.0
2026-09-21,9788830154988,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-21,9788830465015,16.5,15.68,5.0,15.68,0.0,15.68,5.0
2026-09-21,9788834603000,19.0,18.05,5.0,,0.0,18.05,5.0
2026-09-21,9788836232567,58.0,55.1,5.0,55.1,0.0,55.1,5.0
2026-09-21,9788836232581,65.0,61.75,5.0,61.75,0.0,61.75,5.0
2026-09-21,9788836232635,59.0,56.05,5.0,56.05,0.0,56.05,5.0
2026-09-21,9788836282562,14.0,13.3,5.0,,0.0,13.3,5.0
2026-09-21,9788838611179,38.0,36.1,5.0,,0.0,36.1,5.0
2026-09-21,9788838949272,18.0,17.1,5.0,,0.0,17.1,5.0
2026-09-21,9788838949968,28.0,26.6,5.0,26.6,0.0,26.6,5.0
2026-09-21,9788845912542,13.0,12.35,5.0,,0.0,12.35,5.0
2026-09-21,9788845925023,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-21,9788845926983,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-21,9788845934018,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-21,9788850223039,15.0,14.25,5.0,,0.0,14.25,5.0
2026-09-21,9788850337941,8.0,7.6,5.0,7.6,0.0,7.6,5.0
2026-09-21,9788858059661,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-21,9788858333037,82.0,77.9,5.0,77.9,0.0,77.9,5.0
2026-09-21,9788863114126,12.0,6.0,50.0,6.0,0.0,4.8,60.0
2026-09-21,9788863116151,18.0,9.0,50.0,,0.0,9.0,50.0
2026-09-21,9788866320326,22.0,20.9,5.0,,0.0,20.9,5.0
2026-09-21,9788866321811,22.0,20.9,5.0,,0.0,20.9,5.0
2026-09-21,9788891847560,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-21,9791221208870,17.9,17.0,5.0,17.0,0.0,17.0,5.0
2026-09-21,2000000163130,,,,,,,
2026-09-21,2000000163161,,,,,,,
2026-09-21,2000000163277,,,,,,,
2026-09-21,2000000163406,,,,,,,
2026-09-21,2000000163475,,,,,,,
2026-09-21,2000000163499,,,,,,,
2026-09-21,2000000163635,,,,,,,
2026-09-21,2000000163680,,,,,,,
2026-09-21,2000000163109,,,,,,,
