snapshot_date,isbn_code,full_price,current_price,current_discount,yesterday_price,price_difference,lowest_price,highest_discount
2026-09-12,9788804817185,25.0,23.75,5.0,,0.0,23.75,5.0
2026-09-12,9788806225186,16.0,15.2,5.0,15.2,0.0,15.2,5.0
2026-09-12,9788806255787,18.0,17.1,5.0,,0.0,17.1,5.0
2026-09-12,9788806256340,22.5,21.38,5.0,21.38,0.0,21.38,5.0
2026-09-12,9788806257835,16.0,15.2,5.0,,0.0,15.2,5.0
2026-09-12,9788806273361,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-12,9788807037191,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-12,9788807037351,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-12,9788807897450,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-12,9788807901874,9.0,8.55,5.0,8.55,0.0,8.55,5.0
2026-09-12,9788807970078,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-12,9788808799388,99.8,94.81,5.0,,0.0,94.81,5.0
2026-09-12,9788809898059,9.9,9.4,5.0,,0.0,9.4,5.0
2026-09-12,9788811021339,15.0,14.25,5.0,,0.0,14.25,5.0
2026-09-12,9788817183499,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-12,9788817188708,18.5,17.58,5.0,17.58,0.0,17.58,5.0
2026-09-12,9788817201254,22.0,20.9,5.0,20.9,0.0,20.9,5.0
2026-09-12,9788820082758,19.9,18.9,5.0,18.9,0.0,18.9,5.0
2026-09-12,9788820086626,21.0,19.95,5.0,19.95,0.0,19.95,5.0
2026-09-12,9788822773876,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-12,9788822780195,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-12,9788822780300,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-12,9788822781253,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-12,9788822783387,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-12,9788822783806,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-12,9788822783974,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-12,9788822786333,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-12,9788822786432,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-12,9788822787149,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-12,9788822788276,3.9,3.7,5.0,,0.0,3.7,5.0
2026-09-12,9788822794338,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-12,9788823536104,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-12,9788828869269,72.0,68.4,5.0,,0.0,68.4,5.0
2026-09-12,9788829608935,14.5,13.78,5.0,13.78,0.0,13.78,5.0
2026-09-12,9788829790135,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-12,9788830152526,21.0,19.95,5.0,19.95,0.0,19.95,5.0
2026-09-12,9788830463721,22.0,20.9,5.0,,0.0,20.9,5.0
2026-09-12,9788831743006,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-12,9788834621936,27.0,25.65,5.0,25.65,0.0,25.65,5.0
2026-09-12,9788836232567,58.0,55.1,5.0,55.1,0.0,55.1,5.0
2026-09-12,9788836232581,65.0,61.75,5.0,61.75,0.0,61.75,5.0
2026-09-12,9788836232598,51.0,48.45,5.0,48.45,0.0,48.45,5.0
2026-09-12,9788836232635,59.0,56.05,5.0,56.05,0.0,56.05,5.0
2026-09-12,9788838929120,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-12,9788838950353,16.0,15.2,5.0,15.2,0.0,15.2,5.0
2026-09-12,9788842935759,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-12,9788845916250,14.0,13.3,5.0,,0.0,13.3,5.0
2026-09-12,9788845925023,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-12,9788850241910,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-12,9788850276066,4.95,4.7,5.0,,0.0,4.7,5.0
2026-09-12,9788855059176,18.0,14.4,20.0,,0.0,14.4,20.0
2026-09-12,9788857233987,33.9,33.9,,,0.0,33.9,
2026-09-12,9788858059661,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-12,9788863114928,18.0,9.0,50.0,9.0,0.0,7.2,60.0
2026-09-12,9788864201870,5.9,5.6,5.0,,0.0,5.6,5.0
2026-09-12,9788863114430,12.0,6.0,50.0,4.8,1.2,4.8,60.0
2026-09-12,2000000163215,,,,,,,
2026-09-12,2000000163277,,,,,,,
2026-09-12,2000000163406,,,,,,,
2026-09-12,2000000163499,,,,,,,
2026-09-12,2000000163673,,,,,,,
2026-09-12,2000000165417,,,,,,,
2026-09-12,2000000170411,,,,,,,
2026-09-12,2000000163154,,,,,,,
2026-09-12,2000000170497,,,,,,,
2026-09-12,2000000170589,,,,,,,
2026-09-12,2000000170602,,,,,,,
2026-09-12,2000000170787,,,,,,,
2026-09-12,2000000171098,,,,,,,
2026-09-12,2000000163109,,,,,,,
2026-09-12,2000000170435,,,,,,,
