snapshot_date,isbn_code,full_price,current_price,current_discount,yesterday_price,price_difference,lowest_price,highest_discount
2026-09-09,9788822762405,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-09,9788822773876,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822773913,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822773920,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822776938,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822776952,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822780171,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822780188,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822780195,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822780300,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822781253,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822783806,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822783813,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822783929,3.9,3.7,5.0,,0.0,3.7,5.0
2026-09-09,9788822784919,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822784926,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822786432,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822786449,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822787149,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-09,9788822787781,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822788313,3.9,3.7,5.0,,0.0,3.7,5.0
2026-09-09,9788822794338,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9788822796585,29.9,28.4,5.0,28.4,0.0,28.4,5.0
2026-09-09,9788823536104,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-09,9788828786207,9.9,9.4,5.0,,0.0,9.4,5.0
2026-09-09,9788829608935,14.5,13.78,5.0,13.78,0.0,13.78,5.0
2026-09-09,9788830155039,16.0,15.2,5.0,,0.0,15.2,5.0
2026-09-09,9788831743006,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-09,9788831743020,13.0,12.35,5.0,,0.0,12.35,5.0
2026-09-09,9788831780988,14.0,13.3,5.0,13.3,0.0,13.3,5.0
2026-09-09,9788833700014,10.0,9.5,5.0,,0.0,9.5,5.0
2026-09-09,9788834621936,27.0,25.65,5.0,,0.0,25.65,5.0
2026-09-09,9788836232567,58.0,55.1,5.0,55.1,0.0,55.1,5.0
2026-09-09,9788836232581,65.0,61.75,5.0,61.75,0.0,61.75,5.0
2026-09-09,9788836232598,51.0,48.45,5.0,48.45,0.0,48.45,5.0
2026-09-09,9788836232635,59.0,56.05,5.0,56.05,0.0,56.05,5.0
2026-09-09,9788838949968,28.0,26.6,5.0,26.6,0.0,26.6,5.0
2026-09-09,9788838950353,16.0,15.2,5.0,15.2,0.0,15.2,5.0
2026-09-09,9788842935759,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-09,9788845410048,17.9,17.0,5.0,17.0,0.0,17.0,5.0
2026-09-09,9788845925023,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-09,9788845934018,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-09,9788845941061,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-09,9788848330206,89.9,85.4,5.0,,0.0,85.4,5.0
2026-09-09,9788850275793,4.95,4.7,5.0,,0.0,4.7,5.0
2026-09-09,9788858059661,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-09,9788859018957,14.8,14.06,5.0,,0.0,14.06,5.0
2026-09-09,9788863113495,12.0,6.0,50.0,6.0,0.0,4.8,60.0
2026-09-09,9788880560050,15.0,14.25,5.0,,0.0,14.25,5.0
2026-09-09,9791259578839,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-09,9788800500869,16.5,15.68,5.0,,0.0,15.68,5.0
2026-09-09,9791255751380,22.0,20.9,5.0,,0.0,20.9,5.0
2026-09-09,9791256240357,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-09,9791259576521,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-09,9788891847560,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-09,9791221934892,9.9,9.4,5.0,9.4,0.0,9.4,5.0
2026-09-09,9791221939361,15.0,14.25,5.0,,0.0,14.25,5.0
2026-09-09,9791221957266,5.9,5.6,5.0,,0.0,5.6,5.0
2026-09-09,9791223209790,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-09,9791223281673,38.0,36.1,5.0,,0.0,36.1,5.0
2026-09-09,9791223286869,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-09,9791223802366,19.9,18.9,5.0,,0.0,18.9,5.0
2026-09-09,9791224201168,10.0,9.5,5.0,,0.0,9.5,5.0
2026-09-09,9791224201434,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9791224204039,10.0,9.5,5.0,,0.0,9.5,5.0
2026-09-09,9791224205074,12.9,12.26,5.0,12.26,0.0,12.26,5.0
2026-09-09,9791224206385,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-09,9791224208396,8.0,7.6,5.0,7.6,0.0,7.6,5.0
2026-09-09,9791224209348,49.9,47.4,5.0,47.4,0.0,47.4,5.0
2026-09-09,9791255721741,52.6,49.97,5.0,49.97,0.0,49.97,5.0
2026-09-09,2000000163703,,,,,,,
2026-09-09,2000000163406,,,,,,,
2026-09-09,2000000163130,,,,,,,
